stateHash,stateValue 
<SimWorld.SAP object at 0x000001DCDA6978C8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDA699888>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDA6A8648>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDA6AF388>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDA6AFEC8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDA6AEE08>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDA6B3AC8>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDA6B3B48>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDA6C7508>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDA6CD2C8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDA6CDF48>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDA6CFD08>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDA6D4A48>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDA6DE708>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDA6E54C8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDA6E5EC8>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDA6E9F08>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDA6E1C48>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDA6F5B88>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDA6FC8C8>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDA703408>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDA703F48>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDA707E48>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDA708B88>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDA7148C8>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDA71B608>,-7.144929
<SimWorld.SAP object at 0x000001DCDA722248>,-8.019
<SimWorld.SAP object at 0x000001DCDA722F48>,-9.0
<SimWorld.SAP object at 0x000001DCDA68BE08>,-0.22404179246478423
<SimWorld.SAP object at 0x000001DCDA6840C8>,-0.25144982319279935
<SimWorld.SAP object at 0x000001DCDA734A88>,-0.2822108004408523
<SimWorld.SAP object at 0x000001DCDA73DA48>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCDA742808>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDA7495C8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDA7502C8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDA750FC8>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDA746D08>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDA746D88>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDA7616C8>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDA766488>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDA766E88>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDA76EEC8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDA756C08>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDA773948>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDA77F608>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDA7853C8>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDA785FC8>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDA78AE08>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDA78EB48>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDA797A88>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDA79E7C8>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDA7A5508>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDA7A5F48>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDA7A6CC8>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDA7ABA88>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDA7B67C8>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDA7BC408>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDA7C3248>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDA7C3E48>,-7.144929
<SimWorld.SAP object at 0x000001DCDA7B0C08>,-8.019
<SimWorld.SAP object at 0x000001DCDA7CE8C8>,-9.0
<SimWorld.SAP object at 0x000001DCDA71FFC8>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCDA729288>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDA7E0F48>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDA7EA2C8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDA7EAF88>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDA7F2F08>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDA7E1C08>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDA7FC948>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDA801688>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDA801708>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDA809EC8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDA80BDC8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDA812B08>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDA81A848>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDA822588>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDA8272C8>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDA827FC8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDA81BD08>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDA82CA48>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDA839988>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDA8406C8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDA840EC8>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDA844F08>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDA84AC48>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDA84FB88>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDA8578C8>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDA85F408>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDA85FF48>,-7.144929
<SimWorld.SAP object at 0x000001DCDA85DE48>,-8.019
<SimWorld.SAP object at 0x000001DCDA863A88>,-9.0
<SimWorld.SAP object at 0x000001DCDA7D5948>,-0.2822108004408523
<SimWorld.SAP object at 0x000001DCDA7D5BC8>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCDA87AEC8>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDA885488>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDA88D348>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDA88DFC8>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDA884FC8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDA893B08>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDA89D848>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDA89D8C8>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDA8AA288>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDA8AAF88>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDA898CC8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDA8B5A08>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDA8BC748>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDA8C2488>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDA8C2E88>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDA8BFEC8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDA8C8C08>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDA8CD8C8>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDA8DA888>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDA8E13C8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDA8E1FC8>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDA8DFF48>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDA8EBD48>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDA8E4888>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDA8FA5C8>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDA900308>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDA900F48>,-7.144929
<SimWorld.SAP object at 0x000001DCDA8F7D48>,-8.019
<SimWorld.SAP object at 0x000001DCDA90A988>,-9.0
<SimWorld.SAP object at 0x000001DCDA86EE08>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDA86E6C8>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDA91CDC8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDA927488>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDA92E1C8>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDA92EFC8>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDA92CCC8>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDA939A08>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDA940748>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDA9407C8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDA945F88>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDA94AE88>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDA94EBC8>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDA957908>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDA95F648>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDA963388>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDA963F88>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDA966DC8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDA96CB08>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDA975A48>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDA97D788>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDA9824C8>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDA982FC8>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDA97FF08>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDA98EA48>,-7.144929
<SimWorld.SAP object at 0x000001DCDA994688>,-8.019
<SimWorld.SAP object at 0x000001DCDA99A3C8>,-9.0
<SimWorld.SAP object at 0x000001DCDA910D08>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDA9105C8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDA9A8EC8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDA9B1E88>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDA9AFE48>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDA9B4C08>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDA9C2908>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDA9C9448>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDA9C9F88>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDA9CBE08>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDA9D0B88>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDA9D5848>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDA9E0608>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDA9E7348>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDA9E7F88>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDA9E3D88>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDA9ECAC8>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDA9F7808>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDAA00748>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDAA06488>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDAA06F88>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDAA0BCC8>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDAA10C08>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDAA16948>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDAA1D488>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDAA1DE88>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDAA22EC8>,-7.144929
<SimWorld.SAP object at 0x000001DCDAA28B08>,-8.019
<SimWorld.SAP object at 0x000001DCDAA2B848>,-9.0
<SimWorld.SAP object at 0x000001DCDA9A1748>,-0.2822108004408523
<SimWorld.SAP object at 0x000001DCDA99AFC8>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCDAA42388>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDAA46F88>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDAA4CFC8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDAA44E08>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDAA52B88>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDAA5E8C8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDAA64608>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDAA64688>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDAA6BF08>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDAA58CC8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDAA70A88>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDAA7C7C8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDAA82508>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDAA89248>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDAA89F48>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDAA8EC88>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDAA939C8>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDAA9A908>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDAAA0648>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDAAA0F88>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDAAA5E88>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDAAA9BC8>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDAAB1908>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDAAB9848>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDAABF388>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDAABFF88>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDAABBCC8>,-7.144929
<SimWorld.SAP object at 0x000001DCDAACBA08>,-8.019
<SimWorld.SAP object at 0x000001DCDAAD1748>,-9.0
<SimWorld.SAP object at 0x000001DCDAA36BC8>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCDAAE0F48>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDAAE2E88>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDAAE8F48>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDAAEDFC8>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDAAEED88>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDAAF2A08>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDAAFE7C8>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDAB06508>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDAB06588>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDAB0CF08>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDAB11C48>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDAB16908>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDAB1E6C8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDAB23408>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDAB23F48>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDAB2AE48>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDAB2EB88>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDAB358C8>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDAB3B608>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDAB41348>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDAB41F88>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDAB49F88>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDAB4ECC8>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDAB54808>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDAB5A548>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDAB61288>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDAB61F88>,-7.144929
<SimWorld.SAP object at 0x000001DCDAB67BC8>,-8.019
<SimWorld.SAP object at 0x000001DCDAB6C908>,-9.0
<SimWorld.SAP object at 0x000001DCDAAD77C8>,-0.2822108004408523
<SimWorld.SAP object at 0x000001DCDAAD7A48>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCDAB7D448>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDAB89408>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDAB89E88>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDAB87F48>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDAB91C48>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDAB9A988>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDABA06C8>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDABA0748>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDABA8F08>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDAB95E08>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDABB3B48>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDABB9888>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDABBE5C8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDABC5308>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDABC5F88>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDABAED48>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDABCBA08>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDABD67C8>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDABDC508>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDABE4248>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDABE4F48>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDABE1E88>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDABEFBC8>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDABF6908>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDABFC448>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDABFCF88>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDAC01E88>,-7.144929
<SimWorld.SAP object at 0x000001DCDAC03BC8>,-8.019
<SimWorld.SAP object at 0x000001DCDAC0E808>,-9.0
<SimWorld.SAP object at 0x000001DCDAB72988>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDAC1DF08>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDAC1F348>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDAC24F48>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDAC2AF88>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDAC2CE48>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDAC2FB48>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDAC35888>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDAC425C8>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDAC42648>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDAC48FC8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDAC4DD08>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDAC51A48>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDAC5A788>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDAC614C8>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDAC61EC8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDAC67F08>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDAC69C48>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDAC6F988>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDAC798C8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDAC7E608>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDAC7EF48>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDAC77F88>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDAC85B88>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDAC91AC8>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDAC98608>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDAC9D248>,-7.144929
<SimWorld.SAP object at 0x000001DCDAC9DF48>,-8.019
<SimWorld.SAP object at 0x000001DCDAC9EC88>,-9.0
<SimWorld.SAP object at 0x000001DCDAC15B88>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCDAC15448>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDACB57C8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDACB7688>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDACC64C8>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDACCB288>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDACCBFC8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDACCEC88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDACD6A48>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDACD6AC8>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDACE3488>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDACE3E88>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDACE0EC8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDACEBC08>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDACF5948>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDACFB688>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDAD013C8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDAD01FC8>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDACEFD88>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDAD0DB48>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDAD13A88>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDAD197C8>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDAD21308>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDAD21F48>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDAD20F48>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDAD25C88>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDAD317C8>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDAD39508>,-7.144929
<SimWorld.SAP object at 0x000001DCDAD3F248>,-8.019
<SimWorld.SAP object at 0x000001DCDAD3FE48>,-9.0
<SimWorld.SAP object at 0x000001DCDACB1488>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCDACA2D08>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDAD51988>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDAD54948>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDAD62708>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDAD684C8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDAD68EC8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDAD5BEC8>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDAD6FC08>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDAD6FC88>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDAD7F648>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDAD86388>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDAD86F88>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDAD8AD48>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDAD90B08>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDAD95848>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDAD9D588>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDADA52C8>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDADA5FC8>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDADA7F08>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDADABA48>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDADB5788>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDADBC6C8>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDADBCEC8>,-4.503070368700352
<SimWorld.SAP object at 0x000001DCDADC2F08>,-5.05395103108906
<SimWorld.SAP object at 0x000001DCDADBEC48>,-5.672223379449001
<SimWorld.SAP object at 0x000001DCDADCC988>,-6.366131739000001
<SimWorld.SAP object at 0x000001DCDADD45C8>,-7.144929
<SimWorld.SAP object at 0x000001DCDADDB308>,-8.019
<SimWorld.SAP object at 0x000001DCDADDBF48>,-9.0
<SimWorld.SAP object at 0x000001DCDAD4A208>,-0.2822108004408523
<SimWorld.SAP object at 0x000001DCDAD40A88>,-0.31673490509635494
<SimWorld.SAP object at 0x000001DCDADEDB48>,-0.3554824973023064
<SimWorld.SAP object at 0x000001DCDADF7A08>,-0.39897025510921025
<SimWorld.SAP object at 0x000001DCDADF48C8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001DCDAE02608>,-0.5025567498267501
<SimWorld.SAP object at 0x000001DCDAE09388>,-0.5640367562589788
<SimWorld.SAP object at 0x000001DCDAE09F88>,-0.6330378858125464
<SimWorld.SAP object at 0x000001DCDAE0CD48>,-0.7104802309905122
<SimWorld.SAP object at 0x000001DCDAE0CDC8>,-0.7973964433114615
<SimWorld.SAP object at 0x000001DCDAE17808>,-0.8949455031554001
<SimWorld.SAP object at 0x000001DCDAE214C8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001DCDAE26288>,-1.1273043480766012
<SimWorld.SAP object at 0x000001DCDAE26F88>,-1.2652125118704836
<SimWorld.SAP object at 0x000001DCDAE2ACC8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001DCDAE2EA08>,-1.5937054947410048
<SimWorld.SAP object at 0x000001DCDAE39748>,-1.78867058893491
<SimWorld.SAP object at 0x000001DCDAE3F488>,-2.0074866318012456
<SimWorld.SAP object at 0x000001DCDAE3FE88>,-2.253071416163014
<SimWorld.SAP object at 0x000001DCDAE3CEC8>,-2.5286996814399707
<SimWorld.SAP object at 0x000001DCDAE45C08>,-2.838046780516241
<SimWorld.SAP object at 0x000001DCDAE50B48>,-3.1852376885704166
<SimWorld.SAP object at 0x000001DCDAE57688>,-3.574902007374205
<SimWorld.SAP object at 0x000001DCDAE5C5C8>,-4.012235698512014
<SimWorld.SAP object at 0x000001DCDAE5CFC8>,-4.503070368700352
