stateHash,stateValue 
<SimWorld.SAP object at 0x000001842A842808>,-9.0
<SimWorld.SAP object at 0x000001842A783F48>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842A850F48>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842A85BC88>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842A85EF88>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842A86A9C8>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842A877488>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842A87F308>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842A87F908>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842A886808>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842A88BE08>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842A892E08>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842A897DC8>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842A89EFC8>,-1.78867058893491
<SimWorld.SAP object at 0x000001842A8A5F48>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842A8AAE48>,-2.253071416163014
<SimWorld.SAP object at 0x000001842A8B2DC8>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842A8B3D48>,-2.838046780516241
<SimWorld.SAP object at 0x000001842A8BECC8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842A8B9C48>,-3.574902007374205
<SimWorld.SAP object at 0x000001842A8CBBC8>,-4.012235698512014
<SimWorld.SAP object at 0x000001842A8CCE88>,-4.503070368700352
<SimWorld.SAP object at 0x000001842A8CCF88>,-5.05395103108906
<SimWorld.SAP object at 0x000001842A8D2F08>,-5.672223379449001
<SimWorld.SAP object at 0x000001842A8D6F48>,-6.366131739000001
<SimWorld.SAP object at 0x000001842A8E3F88>,-7.144929
<SimWorld.SAP object at 0x000001842A8EBF08>,-8.019
<SimWorld.SAP object at 0x000001842A8F3E88>,-9.0
<SimWorld.SAP object at 0x000001842A850648>,-0.31673490509635494
<SimWorld.SAP object at 0x000001842A851848>,-0.3554824973023064
<SimWorld.SAP object at 0x000001842A90F5C8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001842A91A848>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842A921A08>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842A927B08>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842A912988>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842A912C88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842A929E88>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842A939848>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842A93AD08>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842A940CC8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842A94DC48>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842A954BC8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842A959B48>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842A960AC8>,-1.78867058893491
<SimWorld.SAP object at 0x000001842A967A48>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842A95E9C8>,-2.253071416163014
<SimWorld.SAP object at 0x000001842A972948>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842A9788C8>,-2.838046780516241
<SimWorld.SAP object at 0x000001842A97F848>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842A987748>,-3.574902007374205
<SimWorld.SAP object at 0x000001842A98D648>,-4.012235698512014
<SimWorld.SAP object at 0x000001842A995E48>,-4.503070368700352
<SimWorld.SAP object at 0x000001842A99BDC8>,-5.05395103108906
<SimWorld.SAP object at 0x000001842A9A2FC8>,-5.672223379449001
<SimWorld.SAP object at 0x000001842A9A8F48>,-6.366131739000001
<SimWorld.SAP object at 0x000001842A9AFE48>,-7.144929
<SimWorld.SAP object at 0x000001842A9B6DC8>,-8.019
<SimWorld.SAP object at 0x000001842A9BC2C8>,-9.0
<SimWorld.SAP object at 0x000001842A900CC8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842A906C88>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842A9D2AC8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842A9DCD48>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842A9E1F88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842A9EAE88>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842A9F2E88>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842A9E9FC8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842A9F6D48>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842AA01EC8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842AA08D48>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842A9FCB88>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842AA0EB08>,-1.78867058893491
<SimWorld.SAP object at 0x000001842AA14A88>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842AA19A08>,-2.253071416163014
<SimWorld.SAP object at 0x000001842AA2AB88>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842AA20908>,-2.838046780516241
<SimWorld.SAP object at 0x000001842AA20F48>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842AA36E48>,-3.574902007374205
<SimWorld.SAP object at 0x000001842AA3CDC8>,-4.012235698512014
<SimWorld.SAP object at 0x000001842AA42D48>,-4.503070368700352
<SimWorld.SAP object at 0x000001842AA49CC8>,-5.05395103108906
<SimWorld.SAP object at 0x000001842AA3EC48>,-5.672223379449001
<SimWorld.SAP object at 0x000001842AA56BC8>,-6.366131739000001
<SimWorld.SAP object at 0x000001842AA5DB48>,-7.144929
<SimWorld.SAP object at 0x000001842AA63AC8>,-8.019
<SimWorld.SAP object at 0x000001842AA6AA48>,-9.0
<SimWorld.SAP object at 0x000001842A9BE208>,-0.39897025510921025
<SimWorld.SAP object at 0x000001842A9D1408>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842AA86508>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842AA92408>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842AA985C8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842AAA06C8>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842AAA0C08>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842AAA5AC8>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842AAABA48>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842AAB2408>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842AAB88C8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842AABF888>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842AAC5808>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842AACC708>,-1.78867058893491
<SimWorld.SAP object at 0x000001842AAD3688>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842AAD8E08>,-2.253071416163014
<SimWorld.SAP object at 0x000001842AADFD88>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842AAE6F48>,-2.838046780516241
<SimWorld.SAP object at 0x000001842AAECF08>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842AAF1E08>,-3.574902007374205
<SimWorld.SAP object at 0x000001842AAF5D88>,-4.012235698512014
<SimWorld.SAP object at 0x000001842AAFBF48>,-4.503070368700352
<SimWorld.SAP object at 0x000001842AB05E88>,-5.05395103108906
<SimWorld.SAP object at 0x000001842AB0DF48>,-5.672223379449001
<SimWorld.SAP object at 0x000001842AB11B88>,-6.366131739000001
<SimWorld.SAP object at 0x000001842AB11FC8>,-7.144929
<SimWorld.SAP object at 0x000001842AB0EF48>,-8.019
<SimWorld.SAP object at 0x000001842AB1FF88>,-9.0
<SimWorld.SAP object at 0x000001842AA77888>,-0.2822108004408523
<SimWorld.SAP object at 0x000001842AA79848>,-0.31673490509635494
<SimWorld.SAP object at 0x000001842AB42C08>,-0.3554824973023064
<SimWorld.SAP object at 0x000001842AB48A08>,-0.39897025510921025
<SimWorld.SAP object at 0x000001842AB4EBC8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842AB4BCC8>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842AB52BC8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842AB58C88>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842AB69A08>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842AB6DB88>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842AB74A08>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842AB76A48>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842AB817C8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842AB88748>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842AB7A6C8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842AB94848>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842AB94B88>,-1.78867058893491
<SimWorld.SAP object at 0x000001842AB99B88>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842ABA0B08>,-2.253071416163014
<SimWorld.SAP object at 0x000001842ABA7A88>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842ABAEA08>,-2.838046780516241
<SimWorld.SAP object at 0x000001842ABB5988>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842ABBA908>,-3.574902007374205
<SimWorld.SAP object at 0x000001842ABC3888>,-4.012235698512014
<SimWorld.SAP object at 0x000001842ABC8808>,-4.503070368700352
<SimWorld.SAP object at 0x000001842ABCF688>,-5.05395103108906
<SimWorld.SAP object at 0x000001842ABD6608>,-5.672223379449001
<SimWorld.SAP object at 0x000001842ABDCE08>,-6.366131739000001
<SimWorld.SAP object at 0x000001842ABE2508>,-7.144929
<SimWorld.SAP object at 0x000001842ABEA488>,-8.019
<SimWorld.SAP object at 0x000001842ABF1408>,-9.0
<SimWorld.SAP object at 0x000001842AB2DE88>,-0.31673490509635494
<SimWorld.SAP object at 0x000001842AB24E48>,-0.3554824973023064
<SimWorld.SAP object at 0x000001842AC0AFC8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001842AC10F88>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842AC16E48>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842AC20FC8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842AC24F88>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842AC2BF88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842AC31F88>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842AC37F48>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842AC2AE88>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842AC35EC8>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842AC4BC48>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842AC46BC8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842AC4DB48>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842AC53AC8>,-1.78867058893491
<SimWorld.SAP object at 0x000001842AC58A48>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842AC58D88>,-2.253071416163014
<SimWorld.SAP object at 0x000001842AC3AF88>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842AC70F08>,-2.838046780516241
<SimWorld.SAP object at 0x000001842AC72E88>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842AC79E08>,-3.574902007374205
<SimWorld.SAP object at 0x000001842AC85D88>,-4.012235698512014
<SimWorld.SAP object at 0x000001842AC8CD08>,-4.503070368700352
<SimWorld.SAP object at 0x000001842AC92C88>,-5.05395103108906
<SimWorld.SAP object at 0x000001842AC98C08>,-5.672223379449001
<SimWorld.SAP object at 0x000001842AC9EB88>,-6.366131739000001
<SimWorld.SAP object at 0x000001842AC95B08>,-7.144929
<SimWorld.SAP object at 0x000001842ACABA88>,-8.019
<SimWorld.SAP object at 0x000001842ACB1A08>,-9.0
<SimWorld.SAP object at 0x000001842ABDA348>,-0.31673490509635494
<SimWorld.SAP object at 0x000001842AC07548>,-0.3554824973023064
<SimWorld.SAP object at 0x000001842ACCE4C8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001842ACCE888>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842ACD0BC8>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842ACE8688>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842ACE8BC8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842ACEFA88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842ACF4A08>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842ACFA3C8>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842AD01888>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842AD07848>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842AD0D6C8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842AD136C8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842AD19E48>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842AD21DC8>,-1.78867058893491
<SimWorld.SAP object at 0x000001842AD27FC8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842AD2EFC8>,-2.253071416163014
<SimWorld.SAP object at 0x000001842AD34E48>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842AD3BFC8>,-2.838046780516241
<SimWorld.SAP object at 0x000001842AD2FD48>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842AD3FCC8>,-3.574902007374205
<SimWorld.SAP object at 0x000001842AD47F88>,-4.012235698512014
<SimWorld.SAP object at 0x000001842AD4BF08>,-4.503070368700352
<SimWorld.SAP object at 0x000001842AD51B48>,-5.05395103108906
<SimWorld.SAP object at 0x000001842AD51F88>,-5.672223379449001
<SimWorld.SAP object at 0x000001842AD62F08>,-6.366131739000001
<SimWorld.SAP object at 0x000001842AD61F48>,-7.144929
<SimWorld.SAP object at 0x000001842AD6DF88>,-8.019
<SimWorld.SAP object at 0x000001842AD74F08>,-9.0
<SimWorld.SAP object at 0x000001842ACBE848>,-0.39897025510921025
<SimWorld.SAP object at 0x000001842ACAD808>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842AD91648>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842AD9C8C8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842AD96A88>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842ADA9B88>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842ADAFA08>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842ADB4B48>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842ADBD8C8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842ADC3A48>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842ADC98C8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842ADC6708>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842ADD5688>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842ADD59C8>,-1.78867058893491
<SimWorld.SAP object at 0x000001842ADD1BC8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842ADE28C8>,-2.253071416163014
<SimWorld.SAP object at 0x000001842ADE8AC8>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842ADEEA48>,-2.838046780516241
<SimWorld.SAP object at 0x000001842ADF49C8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842ADFC948>,-3.574902007374205
<SimWorld.SAP object at 0x000001842AE048C8>,-4.012235698512014
<SimWorld.SAP object at 0x000001842AE0B848>,-4.503070368700352
<SimWorld.SAP object at 0x000001842AE116C8>,-5.05395103108906
<SimWorld.SAP object at 0x000001842AE16648>,-5.672223379449001
<SimWorld.SAP object at 0x000001842AE1DE48>,-6.366131739000001
<SimWorld.SAP object at 0x000001842AE22DC8>,-7.144929
<SimWorld.SAP object at 0x000001842AE2A4C8>,-8.019
<SimWorld.SAP object at 0x000001842AE30448>,-9.0
<SimWorld.SAP object at 0x000001842AD82D48>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842AD83D08>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842AE48C48>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842AE51FC8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842AE57688>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842AE61F48>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842AE67F88>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842AE6EFC8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842AE73F48>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842AE79F88>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842AE7FEC8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842AE82D08>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842AE88C88>,-1.78867058893491
<SimWorld.SAP object at 0x000001842AE8FC08>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842AE99B88>,-2.253071416163014
<SimWorld.SAP object at 0x000001842AE94B08>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842AE9AA88>,-2.838046780516241
<SimWorld.SAP object at 0x000001842AE9ADC8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842AEABFC8>,-3.574902007374205
<SimWorld.SAP object at 0x000001842AEA7F48>,-4.012235698512014
<SimWorld.SAP object at 0x000001842AEB2EC8>,-4.503070368700352
<SimWorld.SAP object at 0x000001842AEC0E48>,-5.05395103108906
<SimWorld.SAP object at 0x000001842AEBEDC8>,-5.672223379449001
<SimWorld.SAP object at 0x000001842AECCD48>,-6.366131739000001
<SimWorld.SAP object at 0x000001842AED3CC8>,-7.144929
<SimWorld.SAP object at 0x000001842AEDAC48>,-8.019
<SimWorld.SAP object at 0x000001842AEE1BC8>,-9.0
<SimWorld.SAP object at 0x000001842AE3F388>,-0.3554824973023064
<SimWorld.SAP object at 0x000001842AE47588>,-0.39897025510921025
<SimWorld.SAP object at 0x000001842AEFB308>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842AEFE588>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842AF0D748>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842AF13848>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842AF196C8>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842AF20608>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842AF20C48>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842AF26588>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842AF2DA48>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842AF33A08>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842AF3B988>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842AF41908>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842AF47888>,-1.78867058893491
<SimWorld.SAP object at 0x000001842AF4D808>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842AF53708>,-2.253071416163014
<SimWorld.SAP object at 0x000001842AF5A688>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842AF60E08>,-2.838046780516241
<SimWorld.SAP object at 0x000001842AF67D88>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842AF70F88>,-3.574902007374205
<SimWorld.SAP object at 0x000001842AF76F08>,-4.012235698512014
<SimWorld.SAP object at 0x000001842AF7DE08>,-4.503070368700352
<SimWorld.SAP object at 0x000001842AF83D88>,-5.05395103108906
<SimWorld.SAP object at 0x000001842AF7FD08>,-5.672223379449001
<SimWorld.SAP object at 0x000001842AF8FC88>,-6.366131739000001
<SimWorld.SAP object at 0x000001842AF8AC08>,-7.144929
<SimWorld.SAP object at 0x000001842AF86B88>,-8.019
<SimWorld.SAP object at 0x000001842AF86FC8>,-9.0
<SimWorld.SAP object at 0x000001842AEEC888>,-0.3554824973023064
<SimWorld.SAP object at 0x000001842AEEE9C8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001842AFB8888>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842AFC4B08>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842AFCACC8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842AFD0DC8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842AFD5C48>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842AFDCB88>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842AFE2B08>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842AFEBC88>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842AFF0B08>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842AFF4948>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842AFF4C88>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842AFFBE88>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842B004E08>,-1.78867058893491
<SimWorld.SAP object at 0x000001842B00AD88>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842B011D08>,-2.253071416163014
<SimWorld.SAP object at 0x000001842B017C88>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842B01CC08>,-2.838046780516241
<SimWorld.SAP object at 0x000001842B022B88>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842B029B08>,-3.574902007374205
<SimWorld.SAP object at 0x000001842B031A88>,-4.012235698512014
<SimWorld.SAP object at 0x000001842B037A08>,-4.503070368700352
<SimWorld.SAP object at 0x000001842B03D988>,-5.05395103108906
<SimWorld.SAP object at 0x000001842B044908>,-5.672223379449001
<SimWorld.SAP object at 0x000001842B04C888>,-6.366131739000001
<SimWorld.SAP object at 0x000001842B052808>,-7.144929
<SimWorld.SAP object at 0x000001842B059688>,-8.019
<SimWorld.SAP object at 0x000001842B060608>,-9.0
<SimWorld.SAP object at 0x000001842AFA9F88>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842AFABF48>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842B07B1C8>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842B080F08>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842B0864C8>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842B094388>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842B0945C8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842B09A708>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842B0A0D88>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842B0A7F48>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842B0ADF48>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842B0B5F48>,-1.78867058893491
<SimWorld.SAP object at 0x000001842B0BBE48>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842B0C1DC8>,-2.253071416163014
<SimWorld.SAP object at 0x000001842B0B6D48>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842B0C8CC8>,-2.838046780516241
<SimWorld.SAP object at 0x000001842B0CEC48>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842B0D4BC8>,-3.574902007374205
<SimWorld.SAP object at 0x000001842B0DFB48>,-4.012235698512014
<SimWorld.SAP object at 0x000001842B0DFE88>,-4.503070368700352
<SimWorld.SAP object at 0x000001842B0E1F08>,-5.05395103108906
<SimWorld.SAP object at 0x000001842B0E8F48>,-5.672223379449001
<SimWorld.SAP object at 0x000001842B0F2F88>,-6.366131739000001
<SimWorld.SAP object at 0x000001842B0FAF08>,-7.144929
<SimWorld.SAP object at 0x000001842B101E88>,-8.019
<SimWorld.SAP object at 0x000001842B107E08>,-9.0
<SimWorld.SAP object at 0x000001842B06D548>,-0.39897025510921025
<SimWorld.SAP object at 0x000001842B076748>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842B123348>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842B1307C8>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842B132988>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842B136908>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842B142908>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842B145848>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842B14F9C8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842B155948>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842B15C7C8>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842B15C9C8>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842B162BC8>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842B168B48>,-1.78867058893491
<SimWorld.SAP object at 0x000001842B16EAC8>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842B175A48>,-2.253071416163014
<SimWorld.SAP object at 0x000001842B17B9C8>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842B182948>,-2.838046780516241
<SimWorld.SAP object at 0x000001842B1888C8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842B18F848>,-3.574902007374205
<SimWorld.SAP object at 0x000001842B1966C8>,-4.012235698512014
<SimWorld.SAP object at 0x000001842B19B648>,-4.503070368700352
<SimWorld.SAP object at 0x000001842B1A3E48>,-5.05395103108906
<SimWorld.SAP object at 0x000001842B1AADC8>,-5.672223379449001
<SimWorld.SAP object at 0x000001842B1B0FC8>,-6.366131739000001
<SimWorld.SAP object at 0x000001842B1B8F48>,-7.144929
<SimWorld.SAP object at 0x000001842B1BD3C8>,-8.019
<SimWorld.SAP object at 0x000001842B1C4348>,-9.0
<SimWorld.SAP object at 0x000001842B114C48>,-0.31673490509635494
<SimWorld.SAP object at 0x000001842B11CC08>,-0.3554824973023064
<SimWorld.SAP object at 0x000001842B1DE2C8>,-0.39897025510921025
<SimWorld.SAP object at 0x000001842B1E5EC8>,-0.4477780640956344
<SimWorld.SAP object at 0x000001842B1E9F88>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842B1F2F08>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842B1F8F48>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842B1FFE48>,-0.7104802309905122
<SimWorld.SAP object at 0x000001842B205DC8>,-0.7973964433114615
<SimWorld.SAP object at 0x000001842B1E7F48>,-0.8949455031554001
<SimWorld.SAP object at 0x000001842B20ADC8>,-1.0044281741362515
<SimWorld.SAP object at 0x000001842B210C08>,-1.1273043480766012
<SimWorld.SAP object at 0x000001842B216B88>,-1.2652125118704836
<SimWorld.SAP object at 0x000001842B225B08>,-1.4199915958142353
<SimWorld.SAP object at 0x000001842B21CA88>,-1.5937054947410048
<SimWorld.SAP object at 0x000001842B228A08>,-1.78867058893491
<SimWorld.SAP object at 0x000001842B238988>,-2.0074866318012456
<SimWorld.SAP object at 0x000001842B238CC8>,-2.253071416163014
<SimWorld.SAP object at 0x000001842B233EC8>,-2.5286996814399707
<SimWorld.SAP object at 0x000001842B245E48>,-2.838046780516241
<SimWorld.SAP object at 0x000001842B24CDC8>,-3.1852376885704166
<SimWorld.SAP object at 0x000001842B251D48>,-3.574902007374205
<SimWorld.SAP object at 0x000001842B258CC8>,-4.012235698512014
<SimWorld.SAP object at 0x000001842B25EC48>,-4.503070368700352
<SimWorld.SAP object at 0x000001842B265BC8>,-5.05395103108906
<SimWorld.SAP object at 0x000001842B26CB48>,-5.672223379449001
<SimWorld.SAP object at 0x000001842B272AC8>,-6.366131739000001
<SimWorld.SAP object at 0x000001842B279A48>,-7.144929
<SimWorld.SAP object at 0x000001842B2809C8>,-8.019
<SimWorld.SAP object at 0x000001842B286948>,-9.0
<SimWorld.SAP object at 0x000001842B1D1288>,-0.5025567498267501
<SimWorld.SAP object at 0x000001842B1D8488>,-0.5640367562589788
<SimWorld.SAP object at 0x000001842B2A0408>,-0.6330378858125464
<SimWorld.SAP object at 0x000001842B2A07C8>,-0.7104802309905122
